Date,Open,High,Low,Close,Adj Close,Volume
2015-04-23,49.88999938964844,50.79999923706055,49.724998474121094,50.55500030517578,45.969329833984375,4668200
2015-04-24,50.22999954223633,50.63999938964844,50.10499954223633,50.474998474121094,45.896583557128906,4334000
2015-04-27,50.6349983215332,51.0,50.3849983215332,50.470001220703125,45.89204025268555,5158400
2015-04-28,50.400001525878906,50.400001525878906,49.595001220703125,49.93000030517578,45.40102005004883,6031600
2015-04-29,49.76499938964844,50.244998931884766,49.630001068115234,50.084999084472656,45.541969299316406,5395200
2015-04-30,49.875,50.255001068115234,49.22999954223633,49.41999816894531,44.93728256225586,6497000
2015-05-01,49.939998626708984,50.40999984741211,49.70500183105469,50.38999938964844,45.819305419921875,6683400
2015-05-04,50.5,50.599998474121094,50.2400016784668,50.415000915527344,45.84202575683594,4557800
2015-05-05,50.21500015258789,50.435001373291016,50.130001068115234,50.209999084472656,45.655635833740234,5104400
2015-05-06,50.1349983215332,50.5,49.84000015258789,50.11000061035156,45.564701080322266,5396600
2015-05-07,50.224998474121094,50.79499816894531,50.0099983215332,50.724998474121094,46.12391662597656,5526200
2015-05-08,51.14500045776367,51.650001525878906,51.14500045776367,51.220001220703125,46.574012756347656,5534800
2015-05-11,51.209999084472656,51.61000061035156,51.04499816894531,51.39500045776367,46.7331428527832,5339800
2015-05-12,50.9900016784668,51.345001220703125,50.79999923706055,51.185001373291016,46.54218673706055,4676400
2015-05-13,51.345001220703125,51.3650016784668,50.89500045776367,51.08000183105469,46.44670867919922,4508200
2015-05-14,51.470001220703125,51.755001068115234,51.154998779296875,51.720001220703125,47.028663635253906,5433400
2015-05-15,51.82500076293945,52.51499938964844,51.685001373291016,52.4900016784668,47.72880935668945,7865200
2015-05-18,52.55500030517578,52.75,52.209999084472656,52.375,47.6242561340332,5045200
2015-05-19,52.310001373291016,52.59000015258789,52.17499923706055,52.31999969482422,47.57422637939453,5971200
2015-05-20,52.459999084472656,52.57500076293945,52.10499954223633,52.30500030517578,47.56060028076172,5399200
2015-05-21,52.435001373291016,52.599998474121094,52.119998931884766,52.20000076293945,47.46512985229492,5455200
2015-05-22,52.60499954223633,52.61000061035156,52.02000045776367,52.21500015258789,47.478759765625,5654800
2015-05-26,52.21500015258789,52.375,51.59000015258789,51.709999084472656,47.01955795288086,5691400
2015-05-27,51.7400016784668,51.959999084472656,51.154998779296875,51.41999816894531,46.7558708190918,8896800
2015-05-28,51.1150016784668,51.474998474121094,50.755001068115234,51.150001525878906,46.6373405456543,5781600
2015-05-29,51.150001525878906,51.189998626708984,50.52000045776367,50.834999084472656,46.350128173828125,5562200
2015-06-01,50.8849983215332,51.14500045776367,50.724998474121094,50.880001068115234,46.39116668701172,4944000
2015-06-02,50.900001525878906,51.345001220703125,50.75,51.05500030517578,46.55073547363281,4974400
2015-06-03,51.14500045776367,51.54499816894531,50.8849983215332,51.255001068115234,46.73307800292969,4766800
2015-06-04,51.029998779296875,51.650001525878906,50.810001373291016,50.974998474121094,46.47776794433594,4467200
2015-06-05,50.75,51.125,50.564998626708984,51.01499938964844,46.51426315307617,3791800
2015-06-08,50.79999923706055,50.94499969482422,50.689998626708984,50.720001220703125,46.24528503417969,4314000
2015-06-09,50.744998931884766,50.96500015258789,50.38999938964844,50.67499923706055,46.204246520996094,3476800
2015-06-10,50.915000915527344,52.01499938964844,50.83000183105469,51.66999816894531,47.11145782470703,6270400
2015-06-11,52.54499816894531,52.560001373291016,51.73500061035156,51.939998626708984,47.35763931274414,6178000
2015-06-12,51.775001525878906,52.04999923706055,51.60499954223633,51.88999938964844,47.312049865722656,4133000
2015-06-15,51.54999923706055,51.92499923706055,51.3650016784668,51.67499923706055,47.11602020263672,4902000
2015-06-16,51.7400016784668,52.4900016784668,51.720001220703125,52.279998779296875,47.66764450073242,5034000
2015-06-17,52.369998931884766,52.584999084472656,52.040000915527344,52.375,47.754276275634766,4072400
2015-06-18,52.525001525878906,53.334999084472656,52.505001068115234,53.0,48.32413101196289,5690600
2015-06-19,53.01499938964844,53.42499923706055,52.970001220703125,53.26499938964844,48.56574630737305,7285600
2015-06-22,53.43000030517578,53.724998474121094,53.32500076293945,53.39500045776367,48.68428421020508,4186600
2015-06-23,53.599998474121094,53.630001068115234,53.40999984741211,53.599998474121094,48.87118911743164,5934200
2015-06-24,53.599998474121094,53.685001373291016,53.02000045776367,53.11000061035156,48.42441940307617,5056200
2015-06-25,53.404998779296875,53.404998779296875,52.334999084472656,52.61000061035156,47.96854782104492,10811400
2015-06-26,54.185001373291016,55.16999816894531,54.185001373291016,54.85499954223633,50.01547622680664,20287600
2015-06-29,54.6349983215332,54.744998931884766,53.83000183105469,53.834999084472656,49.08546447753906,9005000
2015-06-30,54.42499923706055,54.439998626708984,53.900001525878906,54.0099983215332,49.245018005371094,7531200
2015-07-01,54.474998474121094,54.71500015258789,54.29499816894531,54.71500015258789,49.8878288269043,5924000
2015-07-02,54.95500183105469,55.3650016784668,54.54499816894531,54.935001373291016,50.08842849731445,5900000
2015-07-06,54.54499816894531,55.255001068115234,54.505001068115234,54.91999816894531,50.07472610473633,4991400
2015-07-07,55.040000915527344,55.665000915527344,54.529998779296875,55.64500045776367,50.73577880859375,7207000
2015-07-08,55.11000061035156,55.375,54.5,54.6349983215332,49.81488800048828,6733600
2015-07-09,55.119998931884766,55.459999084472656,54.595001220703125,54.720001220703125,49.89238357543945,6168400
2015-07-10,55.26499938964844,55.400001525878906,54.5,55.2599983215332,50.384735107421875,5159200
2015-07-13,55.619998931884766,56.275001525878906,55.400001525878906,56.20500183105469,51.24637222290039,5047600
2015-07-14,56.41999816894531,56.529998779296875,55.959999084472656,56.16999816894531,51.214454650878906,5561400
2015-07-15,56.0,56.19499969482422,55.845001220703125,55.95000076293945,51.01386260986328,5016400
2015-07-16,56.380001068115234,56.45000076293945,55.92499923706055,56.16999816894531,51.214454650878906,4334600
2015-07-17,56.185001373291016,56.4900016784668,55.95000076293945,56.400001525878906,51.42416763305664,4545400
2015-07-20,56.6349983215332,56.775001525878906,56.40999984741211,56.564998626708984,51.574615478515625,5978200
2015-07-21,56.4900016784668,56.78499984741211,56.36000061035156,56.494998931884766,51.51079177856445,4626400
2015-07-22,56.435001373291016,57.11000061035156,56.435001373291016,57.04499816894531,52.01224899291992,5954200
2015-07-23,57.25,57.349998474121094,56.904998779296875,57.0,51.97123336791992,6714200
2015-07-24,57.09000015258789,57.09000015258789,56.23500061035156,56.494998931884766,51.51079177856445,5967200
2015-07-27,56.20000076293945,56.459999084472656,55.474998474121094,55.8650016784668,50.93635940551758,6648000
2015-07-28,56.03499984741211,56.95500183105469,55.92499923706055,56.73500061035156,51.72962188720703,6948200
2015-07-29,56.790000915527344,57.66999816894531,56.75,57.459999084472656,52.39065170288086,6839800
2015-07-30,57.474998474121094,57.70000076293945,56.970001220703125,57.505001068115234,52.431671142578125,5594000
2015-07-31,57.75,57.970001220703125,57.415000915527344,57.61000061035156,52.527400970458984,5078600
2015-08-03,57.755001068115234,58.0,56.79499816894531,57.415000915527344,52.34962463378906,4992000
2015-08-04,57.474998474121094,57.96500015258789,57.165000915527344,57.8849983215332,52.77814865112305,5229000
2015-08-05,58.30500030517578,58.86000061035156,58.17499923706055,58.375,53.22492980957031,6853000
2015-08-06,58.5,58.75,57.185001373291016,57.560001373291016,52.48182678222656,6211400
2015-08-07,57.36000061035156,57.47999954223633,56.54999923706055,57.255001068115234,52.203739166259766,5907800
2015-08-10,57.69499969482422,58.084999084472656,57.42499923706055,57.68000030517578,52.591243743896484,4613200
2015-08-11,57.06999969482422,57.494998931884766,56.814998626708984,57.22999954223633,52.18093490600586,5107400
2015-08-12,56.77000045776367,56.875,55.32500076293945,56.529998779296875,51.54270553588867,7127000
2015-08-13,56.6349983215332,57.26499938964844,56.474998474121094,56.79999923706055,51.78887939453125,5907800
2015-08-14,56.79499816894531,57.28499984741211,56.55500030517578,57.18000030517578,52.135345458984375,4685200
2015-08-17,57.060001373291016,57.564998626708984,56.54499816894531,57.4900016784668,52.41799545288086,3917400
2015-08-18,57.560001373291016,57.84000015258789,57.29499816894531,57.40999984741211,52.34505081176758,3669400
2015-08-19,57.0,58.025001525878906,56.775001525878906,57.47999954223633,52.40888595581055,6216400
2015-08-20,56.85499954223633,57.224998474121094,56.119998931884766,56.150001525878906,51.19622039794922,6536800
2015-08-21,55.73500061035156,55.83000183105469,53.41999816894531,53.435001373291016,48.72075271606445,15912800
2015-08-24,50.130001068115234,53.689998626708984,47.25,51.935001373291016,47.353092193603516,19882600
2015-08-25,53.63999938964844,53.654998779296875,51.7400016784668,51.76499938964844,47.19809341430664,13616200
2015-08-26,53.25,54.505001068115234,51.9900016784668,54.380001068115234,49.582366943359375,15156000
2015-08-27,55.185001373291016,56.345001220703125,54.814998626708984,56.310001373291016,51.34210205078125,13617400
2015-08-28,56.29999923706055,56.5,55.81999969482422,56.25,51.28740310668945,7526200
2015-08-31,56.19499969482422,56.244998931884766,55.6150016784668,55.875,50.945491790771484,7073600
2015-09-01,54.4900016784668,54.915000915527344,54.01499938964844,54.314998626708984,49.523109436035156,9385200
2015-09-02,55.07500076293945,55.38999938964844,54.599998474121094,55.349998474121094,50.46680450439453,8536400
2015-09-03,55.6150016784668,56.04499816894531,55.20500183105469,55.42499923706055,50.663326263427734,6065000
2015-09-04,54.61000061035156,55.21500015258789,54.470001220703125,54.845001220703125,50.133155822753906,7126200
2015-09-08,55.72999954223633,55.935001373291016,55.11000061035156,55.875,51.074668884277344,5511400
2015-09-09,56.35499954223633,56.494998931884766,54.80500030517578,54.93000030517578,50.21086883544922,6349800
2015-09-10,54.83000183105469,55.52000045776367,54.470001220703125,55.189998626708984,50.44852066040039,7363000
2015-09-11,55.1150016784668,55.91999816894531,54.994998931884766,55.90999984741211,51.10667037963867,5589600
2015-09-14,55.755001068115234,56.029998779296875,55.56999969482422,55.94499969482422,51.13865280151367,6833200
2015-09-15,55.95000076293945,57.040000915527344,55.400001525878906,56.91999816894531,52.02989196777344,7699400
2015-09-16,57.165000915527344,57.95500183105469,56.91999816894531,57.790000915527344,52.82513427734375,8104400
2015-09-17,57.619998931884766,58.39500045776367,57.279998779296875,57.6349983215332,52.6834602355957,8062600
2015-09-18,57.07500076293945,57.814998626708984,56.880001068115234,57.525001525878906,52.58293151855469,18615000
2015-09-21,57.834999084472656,58.54499816894531,57.380001068115234,58.279998779296875,53.27305603027344,8746600
2015-09-22,57.625,58.08000183105469,57.189998626708984,57.98500061035156,53.00339126586914,7555400
2015-09-23,57.98500061035156,58.29999923706055,57.599998474121094,57.71500015258789,52.75659942626953,9055800
2015-09-24,57.150001525878906,57.57500076293945,56.75,57.39500045776367,52.46408462524414,14352600
2015-09-25,61.564998626708984,62.974998474121094,61.349998474121094,62.5,57.13050842285156,36968200
2015-09-28,62.25,62.380001068115234,60.42499923706055,61.06999969482422,55.8233528137207,16450800
2015-09-29,61.0,61.04499816894531,59.525001525878906,59.834999084472656,54.694461822509766,14414400
2015-09-30,60.369998931884766,61.560001373291016,60.369998931884766,61.48500061035156,56.20270538330078,9437800
2015-10-01,61.58000183105469,61.970001220703125,60.63999938964844,61.915000915527344,56.59576416015625,8994200
2015-10-02,61.04499816894531,62.60499954223633,60.779998779296875,62.60499954223633,57.22649002075195,9114400
2015-10-05,62.91999816894531,63.244998931884766,62.04499816894531,62.1349983215332,56.79685974121094,9646400
2015-10-06,62.1349983215332,62.400001525878906,61.29499816894531,61.595001220703125,56.303260803222656,7665400
2015-10-07,61.80500030517578,62.224998474121094,60.5,61.04999923706055,55.80507278442383,10215400
2015-10-08,61.459999084472656,62.619998931884766,61.334999084472656,62.45500183105469,57.08937072753906,7622600
2015-10-09,62.279998779296875,62.66999816894531,62.04499816894531,62.470001220703125,57.10307693481445,6940600
2015-10-12,62.599998474121094,63.54999923706055,62.5099983215332,63.21500015258789,57.78408432006836,5449000
2015-10-13,63.0,63.27000045776367,62.79499816894531,62.904998779296875,57.50071334838867,6355400
2015-10-14,62.994998931884766,63.30500030517578,62.69499969482422,62.91999816894531,57.51441955566406,6509000
2015-10-15,63.61000061035156,64.58499908447266,63.47999954223633,64.3949966430664,58.86270523071289,10764800
2015-10-16,64.75,65.29499816894531,64.43499755859375,65.23500061035156,59.63053894042969,9321600
2015-10-19,65.8550033569336,66.76000213623047,65.55500030517578,66.6050033569336,60.88283920288086,12587800
2015-10-20,66.5250015258789,66.68000030517578,65.98500061035156,66.18499755859375,60.4989128112793,9104200
2015-10-21,66.32499694824219,66.61000061035156,65.91500091552734,66.23500061035156,60.54462814331055,5504000
2015-10-22,66.43499755859375,66.7249984741211,65.29000091552734,66.20500183105469,60.517189025878906,9294800
2015-10-23,66.53500366210938,66.5999984741211,64.45500183105469,65.26499938964844,59.6579704284668,10517800
2015-10-26,65.13500213623047,66.11499786376953,65.13500213623047,65.69000244140625,60.046443939208984,6882800
2015-10-27,65.5,65.62000274658203,64.83000183105469,65.41000366210938,59.790504455566406,6150000
2015-10-28,65.86000061035156,66.0250015258789,64.96499633789062,65.6449966430664,60.00532150268555,7091400
2015-10-29,65.33999633789062,65.73500061035156,64.9800033569336,65.55999755859375,59.9276123046875,4959000
2015-10-30,65.7750015258789,65.80999755859375,65.03500366210938,65.51499938964844,59.88648223876953,7230800
2015-11-02,65.86499786376953,66.0,64.7300033569336,65.59500122070312,59.95961380004883,6123200
2015-11-03,65.62000274658203,65.8499984741211,65.33999633789062,65.69999694824219,60.05558776855469,5492000
2015-11-04,65.69499969482422,65.93499755859375,64.94000244140625,65.18000030517578,59.580257415771484,5190200
2015-11-05,65.58999633789062,66.22000122070312,65.2300033569336,65.93000030517578,60.265830993652344,5068200
2015-11-06,65.80000305175781,66.47000122070312,65.68000030517578,65.88999938964844,60.229251861572266,4837600
2015-11-09,65.625,65.70999908447266,64.63500213623047,65.23999786376953,59.63511276245117,6181200
2015-11-10,65.04499816894531,65.34500122070312,64.76499938964844,65.0,59.41571807861328,5287400
2015-11-11,65.13999938964844,65.29499816894531,63.63999938964844,63.709999084472656,58.236549377441406,8578000
2015-11-12,63.5,64.0,62.70500183105469,62.9900016784668,57.57839584350586,9388000
2015-11-13,62.540000915527344,62.61000061035156,60.57500076293945,60.93000030517578,55.69538879394531,16371000
2015-11-16,60.900001525878906,61.7400016784668,60.66999816894531,61.72999954223633,56.42665481567383,9146400
2015-11-17,61.525001525878906,61.79999923706055,60.209999084472656,61.290000915527344,56.02445983886719,10581600
2015-11-18,61.52000045776367,63.01499938964844,61.33000183105469,62.88999938964844,57.48699951171875,10597800
2015-11-19,63.130001068115234,63.494998931884766,62.689998626708984,62.88999938964844,57.48699951171875,8557600
2015-11-20,66.03500366210938,66.4000015258789,65.23999786376953,66.32499694824219,60.62689971923828,19064800
2015-11-23,66.41000366210938,66.5,65.88999938964844,66.2300033569336,60.5400505065918,7135600
2015-11-24,65.81500244140625,66.48999786376953,65.62999725341797,66.25499725341797,60.562889099121094,5311600
2015-11-25,66.54000091552734,67.2750015258789,66.51499938964844,67.06500244140625,61.30330276489258,6989000
2015-11-27,67.45999908447266,67.6500015258789,66.66500091552734,67.16500091552734,61.39471435546875,4527800
2015-11-30,66.96499633789062,67.09500122070312,65.81999969482422,66.13999938964844,60.4577751159668,8738800
2015-12-01,66.05999755859375,66.70999908447266,65.95999908447266,66.65499877929688,60.92853927612305,6857000
2015-12-02,66.42500305175781,66.61000061035156,66.05000305175781,66.32499694824219,60.62689971923828,7965600
2015-12-03,66.55500030517578,66.68000030517578,64.5,64.55999755859375,59.0135383605957,10649800
2015-12-04,64.9000015258789,66.45999908447266,64.9000015258789,66.16500091552734,60.48064041137695,7410400
2015-12-07,66.375,66.44999694824219,65.30500030517578,65.80000305175781,60.292808532714844,6190000
2015-12-08,65.43499755859375,66.37000274658203,65.21499633789062,65.8499984741211,60.338623046875,5605800
2015-12-09,65.37999725341797,65.7699966430664,63.869998931884766,64.41999816894531,59.02830123901367,7442800
2015-12-10,64.36000061035156,64.81999969482422,64.00499725341797,64.31999969482422,58.93667984008789,5682600
2015-12-11,63.810001373291016,63.869998931884766,62.834999084472656,63.14500045776367,57.86000442504883,8276000
2015-12-14,63.314998626708984,64.16500091552734,63.060001373291016,63.93000030517578,58.57931137084961,7991400
2015-12-15,64.80000305175781,65.0,64.17500305175781,64.30500030517578,58.92293167114258,6869600
2015-12-16,64.68499755859375,65.5999984741211,64.41000366210938,65.46499633789062,59.98582077026367,7542200
2015-12-17,65.8499984741211,65.92500305175781,65.03500366210938,65.11000061035156,59.660560607910156,7400800
2015-12-18,64.86499786376953,65.26499938964844,64.18499755859375,64.26000213623047,58.881683349609375,13804600
2015-12-21,64.83999633789062,65.15499877929688,64.30500030517578,64.9000015258789,59.4681282043457,8972600
2015-12-22,65.73999786376953,65.92500305175781,64.91000366210938,65.92500305175781,60.4073600769043,17218400
2015-12-23,68.12000274658203,68.19499969482422,63.90999984741211,64.3550033569336,58.96874237060547,57319400
2015-12-24,64.55000305175781,64.7300033569336,62.150001525878906,63.18000030517578,57.89207077026367,13889100
2015-12-28,63.209999084472656,63.880001068115234,62.79999923706055,63.810001373291016,58.46935272216797,8786800
2015-12-29,64.30999755859375,64.4800033569336,64.0199966430664,64.26000213623047,58.881683349609375,6708600
2015-12-30,64.36000061035156,64.4000015258789,63.16999816894531,63.25,57.95622253417969,5817900
2015-12-31,63.150001525878906,63.16999816894531,62.5,62.5,57.269004821777344,6454700
2016-01-04,61.11000061035156,61.90999984741211,60.86000061035156,61.52000045776367,56.37102127075195,11626800
2016-01-05,61.720001220703125,62.59000015258789,61.720001220703125,62.380001068115234,57.1590461730957,9220600
2016-01-06,61.29999923706055,62.040000915527344,61.150001525878906,61.4900016784668,56.34352493286133,6551600
2016-01-07,60.38999938964844,61.2599983215332,59.779998779296875,59.849998474121094,54.84077453613281,10881300
2016-01-08,60.060001373291016,60.790000915527344,58.65999984741211,58.869998931884766,53.942813873291016,11191300
2016-01-11,58.970001220703125,60.040000915527344,58.540000915527344,59.54999923706055,54.56589889526367,12825000
2016-01-12,60.349998474121094,60.81999969482422,59.56999969482422,59.939998626708984,54.923248291015625,8292200
2016-01-13,60.529998779296875,60.529998779296875,58.66999816894531,58.779998779296875,53.86033630371094,9944300
2016-01-14,59.0,59.349998474121094,57.279998779296875,58.5099983215332,53.612945556640625,9989000
2016-01-15,56.93000030517578,58.13999938964844,56.59000015258789,57.560001373291016,52.74245071411133,12208300
2016-01-19,58.189998626708984,59.06999969482422,57.66999816894531,58.31999969482422,53.43885040283203,9924300
2016-01-20,57.25,59.59000015258789,56.75,59.040000915527344,54.09858322143555,16234200
2016-01-21,59.08000183105469,61.15999984741211,59.060001373291016,60.560001373291016,55.49136734008789,16121600
2016-01-22,61.290000915527344,61.470001220703125,60.59000015258789,60.880001068115234,55.78458023071289,8430100
2016-01-25,61.09000015258789,61.29999923706055,60.619998931884766,60.70000076293945,55.61964797973633,10383400
2016-01-26,60.4900016784668,61.369998931884766,60.27000045776367,61.11000061035156,55.995338439941406,8005200
2016-01-27,60.959999084472656,61.099998474121094,59.20000076293945,59.58000183105469,54.5933837890625,8593700
2016-01-28,60.31999969482422,61.599998474121094,59.97999954223633,61.20000076293945,56.077796936035156,10207000
2016-01-29,61.20000076293945,62.15999984741211,61.20000076293945,62.0099983215332,56.82000732421875,10475200
2016-02-01,61.75,63.470001220703125,61.70000076293945,63.15999984741211,57.87374496459961,8247800
2016-02-02,63.02000045776367,63.5,62.310001373291016,62.54999923706055,57.314796447753906,9458500
2016-02-03,62.880001068115234,62.900001525878906,61.29999923706055,62.4900016784668,57.259822845458984,7213500
2016-02-04,62.02000045776367,62.15999984741211,59.9900016784668,60.16999816894531,55.13399124145508,10455700
2016-02-05,59.7599983215332,59.84000015258789,56.97999954223633,57.16999816894531,52.38508987426758,14415900
2016-02-08,56.099998474121094,56.209999084472656,53.63999938964844,55.040000915527344,50.43337631225586,21214500
2016-02-09,54.5,56.619998931884766,54.279998779296875,55.68000030517578,51.019798278808594,10915700
2016-02-10,56.540000915527344,58.18000030517578,55.93000030517578,57.40999984741211,52.60499572753906,13376800
2016-02-11,56.459999084472656,56.90999984741211,55.38999938964844,56.0,51.313026428222656,13090900
